,Author,Work,Genre,File Name,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
221,Cicero,De Finibus Bonorum et Malorum,philosophy,cicero.de_finibus_bonorum_et_malorum.part.5.txt,11094,540,20.475925925925925,0.524074074074074,5.221532091097308,46,0,8,1251,50,542,7,179,60,107,100,29,1,293,684,0,40,17,1,118,126,29,205
222,Cicero,De Haruspicum Responso,philosophy,cicero.de_haruspicum_responso.txt,7518,300,25.036666666666665,0.5466666666666666,6.7,16,0,14,664,22,386,0,50,60,85,57,19,4,215,451,0,12,3,1,41,64,60,62
223,Cicero,De Natura Deorum,philosophy,cicero.de_natura_deorum.part.1.txt,11210,485,23.094845360824745,0.5649484536082474,7.14027149321267,49,2,23,1295,38,442,3,73,99,121,66,41,0,217,614,0,35,1,1,38,128,25,134
224,Cicero,De Natura Deorum,philosophy,cicero.de_natura_deorum.part.2.txt,15452,561,27.51693404634581,0.6345811051693404,7.825448613376835,75,0,42,1933,60,628,8,157,101,37,98,8,0,181,938,1,46,14,1,77,108,49,208
225,Cicero,De Natura Deorum,philosophy,cicero.de_natura_deorum.part.3.txt,9104,369,24.66124661246613,0.5745257452574526,6.58005249343832,19,1,3,1026,27,388,2,70,74,68,38,28,2,213,473,0,11,3,0,26,118,10,104
226,Cicero,De Officiis,philosophy,cicero.de_officiis.part.1.txt,14486,550,26.33636363636364,0.6690909090909091,5.276747503566334,71,0,20,1857,33,586,5,370,117,14,78,1,2,159,957,1,45,3,3,85,148,53,246
227,Cicero,De Officiis,philosophy,cicero.de_officiis.part.2.txt,8605,360,23.9,0.6305555555555555,4.926829268292683,37,0,6,1034,47,383,3,156,52,43,39,4,2,115,537,0,12,5,1,50,81,33,113
228,Cicero,De Officiis,philosophy,cicero.de_officiis.part.3.txt,11147,558,19.97670250896057,0.5627240143369175,4.773897058823529,30,2,0,1155,66,584,2,170,71,110,54,16,2,173,562,0,22,3,0,96,158,28,140
229,Cicero,De Optimo Genere Oratorum,philosophy,cicero.de_optimo_genere_oratorum.txt,1606,74,21.64864864864865,0.5405405405405406,5.344262295081967,13,0,0,210,9,71,1,30,7,7,14,1,0,20,105,1,5,1,0,10,27,9,29
230,Cicero,De Oratore,philosophy,cicero.de_oratore.part.1.txt,18313,410,44.59268292682927,0.7317073170731707,5.7626506024096384,35,4,49,2189,64,921,8,380,85,118,134,59,2,503,1211,0,98,10,2,86,231,97,187
231,Cicero,De Oratore,philosophy,cicero.de_oratore.part.2.txt,27105,738,36.67344173441735,0.6422764227642277,5.229762878168438,112,1,39,3048,117,1374,11,544,123,154,188,73,0,730,1732,1,84,12,1,115,356,99,456
232,Cicero,De Oratore,philosophy,cicero.de_oratore.part.3.txt,16821,480,35.0,0.6333333333333333,5.759628154050465,86,1,29,2042,54,817,9,290,94,87,118,39,7,369,1039,1,77,4,0,84,171,73,285
233,Cicero,De Republica,philosophy,cicero.de_republica.txt,22261,926,24.025917926565874,0.5172786177105831,5.59010989010989,61,3,23,2463,117,1012,3,227,124,143,152,54,4,442,1240,0,63,13,1,127,210,104,301
234,Cicero,De Senectute,philosophy,cicero.de_senectute.txt,8271,384,21.5234375,0.5625,5.757412398921833,16,3,16,890,50,293,6,72,48,62,44,15,6,207,409,0,15,5,1,53,71,23,97
235,Cicero,Lucullus,philosophy,cicero.lucullus.txt,18034,777,23.153153153153152,0.5804375804375804,7.473333333333334,65,1,9,2003,87,1009,9,147,153,163,124,65,2,468,888,3,42,10,1,116,246,55,262
236,Cicero,Orator,philosophy,cicero.orator.txt,18635,731,25.38166894664843,0.6142270861833106,6.172823218997362,104,1,17,2462,77,813,8,295,139,84,121,16,5,255,1116,0,79,11,0,60,210,75,288
237,Cicero,Paradoxa Stoicorum ad M Brutum,philosophy,cicero.paradoxa_stoicorum_ad_m_brutum.txt,4679,240,19.47083333333333,0.4,5.00990099009901,11,1,7,482,11,178,3,59,30,104,25,22,1,131,214,0,3,1,0,27,72,23,46
238,Cicero,Timaeus,philosophy,cicero.timaeus.txt,4225,149,28.328859060402685,0.7114093959731543,5.173076923076923,14,0,13,570,20,224,0,27,48,2,26,1,0,82,254,0,7,1,0,49,27,12,52
239,Cicero,Topica,philosophy,cicero.topica.txt,6922,327,21.125382262996943,0.6146788990825688,5.815028901734104,61,0,1,712,39,370,4,106,46,8,25,1,0,72,517,1,24,0,0,14,81,5,108
240,Cicero,Tusculanae Disputationes,philosophy,cicero.tusculanae_disputationes.part.1.txt,12720,654,19.383792048929664,0.4877675840978593,5.235067437379576,42,3,10,1369,50,611,4,87,88,169,83,41,7,282,732,0,36,8,3,75,168,23,163
241,Cicero,Tusculanae Disputationes,philosophy,cicero.tusculanae_disputationes.part.2.txt,6965,383,18.12532637075718,0.4203655352480417,5.394636015325671,14,0,3,680,25,305,6,80,57,81,44,8,13,176,343,1,19,2,0,40,93,16,92
242,Cicero,Tusculanae Disputationes,philosophy,cicero.tusculanae_disputationes.part.3.txt,8890,447,19.827740492170022,0.5458612975391499,5.320707070707071,36,2,6,920,37,438,2,102,71,91,50,15,12,189,468,0,19,1,0,64,102,14,129
243,Cicero,Tusculanae Disputationes,philosophy,cicero.tusculanae_disputationes.part.4.txt,8400,391,21.41943734015345,0.5524296675191815,5.27887323943662,60,0,6,949,23,370,8,103,43,86,61,20,1,120,485,2,31,3,0,49,81,10,121
244,Cicero,Tusculanae Disputationes,philosophy,cicero.tusculanae_disputationes.part.5.txt,11002,536,20.44589552238806,0.5149253731343284,5.234135667396061,48,2,18,1189,57,526,3,121,65,145,70,24,5,234,602,1,32,7,0,104,137,40,130
245,Marcus Minucius Felix,Octavius,philosophy,marcus_mincuius_felix.octavius.txt,11664,547,21.23034734917733,0.4369287020109689,5.419642857142857,24,6,8,1429,47,293,31,82,47,108,87,27,2,208,539,1,10,1,0,56,88,18,133
246,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.1.txt,3987,219,18.200913242009133,0.54337899543379,4.58288770053476,29,0,1,458,12,139,6,44,28,28,17,14,0,98,191,0,7,0,0,39,44,11,38
247,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.2.txt,6358,360,17.66111111111111,0.5444444444444444,4.091772151898734,27,3,0,584,21,247,5,113,38,54,28,9,1,165,276,0,21,2,2,53,93,25,84
248,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.3.txt,6716,384,17.489583333333332,0.4505208333333333,4.388111888111888,28,0,0,650,18,270,2,55,35,101,34,16,1,146,360,0,29,3,3,46,103,22,60
249,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.4.txt,7715,440,17.53409090909091,0.4295454545454545,4.4397394136807815,48,0,0,797,23,358,5,93,41,133,42,37,0,202,384,0,21,5,1,72,103,31,69
250,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.5.txt,6538,373,17.52278820375335,0.450402144772118,4.741312741312742,23,4,0,681,18,245,9,67,34,85,37,9,1,227,354,0,18,1,4,99,108,18,59
251,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.6.txt,7936,428,18.542056074766357,0.4906542056074766,4.343575418994414,36,1,0,814,25,355,16,66,40,88,37,41,1,304,383,0,23,5,1,57,116,18,94
252,Seneca the Younger,De Beneficiis,philosophy,seneca.de_beneficiis.part.7.txt,6375,344,18.531976744186046,0.4912790697674418,4.578544061302682,29,0,1,632,16,320,5,53,36,55,11,24,2,165,331,0,14,3,0,40,105,22,57
253,Seneca the Younger,De Brevitate Vitae,philosophy,seneca.de_brevitate_vitae.txt,6189,337,18.356083086053413,0.4451038575667655,5.357446808510638,33,1,0,485,13,283,16,51,18,75,33,25,1,138,374,0,20,2,1,56,39,39,41
254,Seneca the Younger,De Clementia,philosophy,seneca.de_clementia.txt,8356,378,22.1005291005291,0.5291005291005291,4.935779816513762,31,0,1,823,23,295,3,92,37,56,30,14,9,183,461,1,13,1,0,81,88,28,73
255,Seneca the Younger,De Consolatione ad Helviam,philosophy,seneca.de_consolatione_ad_helviam.txt,6771,361,18.742382271468145,0.481994459833795,5.054054054054054,31,1,1,527,10,300,13,61,35,55,42,21,5,213,390,0,17,1,2,55,51,36,40
256,Seneca the Younger,De Consolatione ad Marciam,philosophy,seneca.de_consolatione_ad_marciam.txt,8192,408,20.044117647058822,0.4264705882352941,5.294776119402985,29,4,0,763,16,296,10,38,30,65,43,22,1,225,458,1,14,2,0,57,75,54,57
257,Seneca the Younger,De Consolatione ad Polybium,philosophy,seneca.de_consolatione_ad_polybium.txt,5674,279,20.32616487455197,0.4695340501792114,5.185714285714286,36,5,1,496,9,303,1,52,48,38,35,15,2,229,272,0,4,1,0,43,59,24,39
258,Seneca the Younger,De Constantia,philosophy,seneca.de_constantia.txt,5292,252,20.98809523809524,0.5238095238095238,5.571428571428571,20,1,2,637,12,219,4,37,33,41,13,12,2,113,269,0,17,1,0,47,76,11,48
259,Seneca the Younger,De Ira,philosophy,seneca.de_ira.txt,22413,1329,16.84048156508653,0.3935289691497366,5.074585635359116,117,10,0,2453,53,751,41,224,109,271,99,63,6,425,1160,0,88,8,1,188,248,98,183
260,Seneca the Younger,De Otio,philosophy,seneca.de_otio.txt,1962,97,20.20618556701031,0.5154639175257731,5.092105263157895,12,2,0,214,1,90,0,16,8,21,15,2,0,57,130,0,5,1,0,23,30,6,16
261,Seneca the Younger,De Providentia,philosophy,seneca.de_providentia.txt,4094,251,16.306772908366533,0.3824701195219123,5.136690647482014,6,0,0,350,5,145,6,36,17,62,28,16,0,91,215,0,12,0,1,29,51,22,28
262,Seneca the Younger,De Tranquillitate Animi,philosophy,seneca.de_tranquillitate_animi.txt,7555,369,20.466124661246614,0.4498644986449864,5.438247011952191,30,1,0,864,8,223,3,97,38,52,35,8,1,221,392,0,35,1,0,97,68,20,59
263,Seneca the Younger,De Vita Beata,philosophy,seneca.de_vita_beata.txt,7313,396,18.404040404040405,0.4318181818181818,5.1050583657587545,42,2,0,861,9,279,5,41,46,94,36,25,3,214,396,0,16,4,2,55,82,18,50
264,Tacitus,Dialogus De Oratoribus,philosophy,tacitus.dialogus_de_oratoribus.txt,9311,335,27.79402985074627,0.5880597014925373,6.888178913738019,31,2,4,1353,28,289,4,62,47,52,80,11,0,177,513,0,23,6,5,34,103,36,98
265,Tertullian,Apologeticum,philosophy,tertullian.apologeticum.txt,19974,1179,16.94147582697201,0.4079728583545377,5.435374149659864,76,5,13,2245,56,609,26,203,110,201,156,57,19,361,1385,2,33,3,1,84,288,55,191
266,Tertullian,De Spectaculis,philosophy,tertullian.de_spectaculis.txt,6378,351,18.125356125356124,0.4045584045584046,5.726495726495727,15,0,1,739,18,218,4,35,27,63,52,13,0,65,509,0,9,0,0,25,65,11,56
267,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.1.txt,7555,323,23.390092879256965,0.5696594427244582,5.077441077441078,79,1,5,920,25,357,4,98,56,3,32,16,0,44,473,0,18,2,1,36,147,28,47
268,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.2.txt,13212,529,24.97353497164461,0.5179584120982986,4.908096280087527,59,4,13,1857,20,465,3,91,78,2,44,6,0,36,845,0,52,4,4,30,366,44,88
269,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.3.txt,13332,609,21.88341543513957,0.4844006568144499,4.71571072319202,79,4,2,1678,34,545,9,337,94,1,61,7,1,47,796,0,46,5,3,42,346,51,116
270,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.4.txt,10967,511,21.410958904109588,0.4324853228962818,4.826747720364741,30,2,8,1384,24,434,11,211,68,0,41,6,0,33,720,0,27,1,1,29,210,33,69
271,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.5.txt,17567,814,21.63144963144963,0.5147420147420148,4.847058823529411,80,2,7,2048,22,703,18,251,128,0,39,3,0,35,1007,0,73,1,4,30,281,35,90
272,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.6.txt,11363,502,22.653386454183263,0.5119521912350598,5.177650429799427,34,1,4,1271,22,550,7,290,107,0,40,4,0,35,708,0,43,1,4,27,194,26,55
273,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.7.txt,17637,778,22.63496143958869,0.5629820051413882,4.867088607594937,54,5,5,2066,25,822,4,497,178,0,107,4,0,62,1285,1,70,4,1,52,364,25,199
274,Celsus,De Medicina,technical treatise,celsus.de_medicina.part.8.txt,11456,466,24.540772532188843,0.5643776824034334,4.740554156171284,29,2,6,1318,17,511,5,305,116,0,52,1,0,43,924,0,30,3,1,41,242,22,105
275,Cicero,De Inventione,technical treatise,cicero.de_inventione.part.1.txt,15244,646,23.396284829721363,0.6160990712074303,5.1321762349799736,59,1,2,1641,69,830,0,177,79,39,79,6,0,155,1127,0,62,2,0,58,266,64,159
276,Cicero,De Inventione,technical treatise,cicero.de_inventione.part.2.txt,17259,656,26.19969512195122,0.6326219512195121,5.047674418604651,74,2,5,1769,66,969,5,229,70,32,131,5,0,182,1451,0,83,1,2,110,247,43,169
277,Cicero,De Partitione Oratoria,technical treatise,cicero.de_partitione_oratoria.txt,9964,446,22.307174887892376,0.5717488789237668,7.032634032634032,47,2,14,1416,37,359,1,361,49,43,61,13,0,77,758,0,26,2,1,31,143,25,157
278,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.1.txt,8003,299,26.762541806020067,0.6387959866220736,5.924764890282131,23,1,2,1041,32,217,7,98,61,8,32,9,0,62,394,2,11,1,0,28,81,54,91
279,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.2.txt,10306,444,23.195945945945947,0.5337837837837838,5.663888888888889,33,7,2,1344,55,251,14,111,54,1,13,6,0,44,450,8,17,4,2,11,149,46,103
280,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.3.txt,10144,401,25.28927680798005,0.5935162094763092,5.46969696969697,18,4,16,1263,43,294,7,90,53,16,30,6,0,65,497,3,23,6,1,9,130,78,118
281,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.4.txt,9149,434,21.07834101382489,0.5299539170506913,5.36060606060606,19,8,6,1116,36,225,18,198,61,5,26,4,0,50,484,9,18,7,1,24,132,35,113
282,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.5.txt,9202,514,17.894941634241246,0.4202334630350194,5.097972972972973,23,14,6,985,25,253,6,87,79,0,27,1,0,59,523,4,10,4,0,33,114,23,100
283,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.6.txt,9363,495,18.915151515151518,0.4121212121212121,5.122047244094488,31,2,4,1237,49,234,8,118,81,0,25,2,2,24,458,3,21,6,0,13,143,43,91
284,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.7.txt,7302,365,20.0,0.4630136986301369,4.916666666666667,17,2,13,1013,38,169,16,113,48,6,11,2,3,12,321,6,14,3,1,7,104,53,80
285,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.8.txt,8541,437,19.54462242562929,0.5766590389016019,4.910144927536232,34,2,6,1091,36,255,19,120,81,1,25,5,0,33,417,2,7,4,0,19,87,61,98
286,Columella,De Re Rustica (Books 1-9 only),technical treatise,columella.de_re_rustica.part.9.txt,6967,317,21.977917981072554,0.5615141955835962,4.916666666666667,24,1,4,866,36,187,12,82,57,0,16,10,1,33,334,1,11,4,0,21,95,29,81
287,Quintus Cicero,On Running for Consul,technical treatise,q_cicero.on_running_for_consul.txt,4360,165,26.4,0.696969696969697,7.24,11,0,0,400,18,224,1,86,16,9,17,1,0,172,280,0,5,2,0,29,46,10,107
288,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.1.txt,17139,794,21.58312342569269,0.5264483627204031,5.362043795620438,99,2,11,1939,70,634,11,272,135,103,84,8,9,176,1046,3,96,4,1,57,178,71,271
289,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.2.txt,14101,622,22.670418006430868,0.572347266881029,5.1112828438949,65,4,10,1644,43,609,11,304,82,59,96,7,0,168,887,2,70,9,0,79,156,53,170
290,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.3.txt,14070,764,18.414921465968582,0.5117801047120419,4.888372093023256,106,1,7,1609,42,601,5,217,110,104,66,1,0,113,940,1,71,6,0,39,128,41,196
291,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.4.txt,12021,533,22.5515947467167,0.5947467166979362,5.123134328358209,37,3,7,1299,52,451,8,252,76,54,69,7,3,148,771,5,50,2,0,48,177,38,190
292,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.5.txt,17366,797,21.786700125470517,0.5671267252195734,4.780104712041885,93,1,7,1984,55,721,6,300,100,84,101,8,1,183,1154,1,62,4,2,71,271,75,275
293,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.6.txt,11962,567,21.09523809523809,0.5714285714285714,5.083495145631068,51,1,9,1320,60,521,6,199,79,65,78,5,6,164,712,1,60,2,0,42,126,68,161
294,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.7.txt,13038,761,17.132720105124836,0.4467805519053876,4.791338582677166,60,1,5,1473,42,536,2,184,80,65,63,2,0,115,916,1,21,5,1,59,179,43,184
295,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.8.txt,13163,697,18.883787661406025,0.5078909612625538,5.24482109227872,83,0,14,1483,42,635,12,190,83,70,67,10,4,134,745,0,80,1,1,45,116,50,200
296,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.9.txt,19051,970,19.62989690721649,0.4938144329896907,5.080272108843538,127,2,17,2279,79,757,12,233,161,137,90,12,11,291,974,1,100,4,1,88,192,68,476
297,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.10.txt,12077,588,20.539115646258505,0.5731292517006803,5.374015748031496,52,2,18,1400,36,458,13,303,59,46,71,4,0,160,664,0,53,6,1,75,114,63,188
298,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.11.txt,15435,757,20.387054161162485,0.4742404227212681,4.957875457875458,92,1,30,1940,61,576,10,312,107,76,101,8,2,180,891,1,91,8,2,91,132,55,231
299,Quintilian,Institutio Oratoria,technical treatise,quintilian.institutio_oratoria.part.12.txt,13160,607,21.68039538714992,0.5700164744645799,5.497247706422018,55,1,17,1577,46,504,12,301,77,110,98,5,1,149,678,0,53,6,4,70,151,62,162
300,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.1.txt,6026,230,26.191304347826087,0.5434782608695652,6.49171270718232,17,1,1,719,26,163,3,84,15,1,9,1,2,22,485,0,0,2,1,7,59,9,40
301,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.2.txt,6928,297,23.31986531986532,0.5016835016835017,6.387096774193548,24,4,0,782,62,269,2,50,16,0,15,0,0,49,650,0,2,0,0,40,43,12,25
302,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.3.txt,4044,175,23.10857142857143,0.4685714285714286,5.78740157480315,4,0,1,408,11,116,1,56,13,0,8,0,0,4,374,0,0,0,1,2,44,8,22
303,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.4.txt,4043,195,20.72820512820513,0.4461538461538462,6.131782945736434,14,0,2,369,8,108,1,18,17,0,9,0,0,9,375,0,1,0,1,4,41,5,10
304,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.5.txt,5913,240,24.6375,0.5583333333333333,6.120192307692308,9,0,2,558,26,165,2,67,31,0,9,0,0,22,597,1,0,1,1,17,58,21,20
305,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.6.txt,5038,219,23.004566210045663,0.4383561643835616,6.375,18,1,1,519,31,157,1,46,24,1,6,0,0,22,452,0,0,1,0,9,39,19,21
306,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.7.txt,5661,243,23.28395061728395,0.4609053497942387,6.15,21,1,0,584,49,168,2,62,26,3,8,0,0,50,448,0,2,0,1,39,70,6,34
307,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.8.txt,5783,231,25.03463203463204,0.5584415584415584,6.415841584158416,22,3,0,675,34,196,0,52,19,0,9,0,0,33,538,0,0,1,0,28,82,24,17
308,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.9.txt,6081,273,22.26007326007326,0.4725274725274725,6.066666666666666,30,1,1,541,48,225,2,57,20,1,8,0,1,34,625,0,2,0,2,27,27,10,17
309,Vitruvius,De Architectura,technical treatise,vitruvius.de_architectura.part.10.txt,8360,388,21.53608247422681,0.5051546391752577,5.904929577464789,23,2,0,702,48,285,1,73,44,0,17,1,0,37,824,0,5,0,0,31,46,11,37
310,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.1.txt,4132,172,23.261627906976745,0.3662790697674418,6.021978021978022,10,0,4,419,6,160,11,8,13,39,21,26,1,151,180,1,6,2,0,11,12,12,33
311,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.2.txt,4931,180,26.73333333333333,0.3666666666666666,6.766666666666667,14,1,3,505,12,184,12,14,10,21,29,23,2,133,225,1,18,5,0,6,10,15,30
312,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.3.txt,4158,121,34.01652892561984,0.5702479338842975,6.586538461538462,6,0,5,404,10,117,6,14,10,7,28,24,1,143,172,2,18,1,0,11,9,22,20
313,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.4.txt,5165,143,35.89510489510489,0.4405594405594406,7.528735632183908,8,0,6,515,6,120,6,25,11,19,29,17,1,128,194,0,19,1,0,34,9,27,22
314,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.5.txt,4652,168,27.386904761904763,0.3809523809523809,6.585365853658536,12,0,9,505,9,167,7,14,4,21,32,25,1,155,134,1,7,0,0,33,27,18,28
315,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.6.txt,4581,166,27.21686746987952,0.3915662650602409,6.530864197530864,11,1,8,536,8,121,9,17,8,33,27,33,1,128,163,0,7,2,0,23,15,15,14
316,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.7.txt,4140,137,29.970802919708028,0.3941605839416058,6.666666666666667,10,0,10,482,8,120,4,22,13,16,30,18,0,137,137,0,16,4,0,18,16,32,21
317,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.8.txt,4874,172,28.1453488372093,0.377906976744186,6.967391304347826,19,0,3,492,5,136,6,16,8,14,22,14,0,114,188,1,24,4,0,33,9,28,17
318,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.9.txt,6584,212,30.83018867924528,0.410377358490566,6.8,13,0,9,686,6,227,10,19,12,16,39,21,1,153,268,0,31,3,0,48,17,40,45
319,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.10.txt,5796,163,35.41104294478528,0.5398773006134969,6.457142857142857,16,1,9,568,8,162,4,28,20,7,35,23,0,121,206,2,17,1,0,40,19,54,31
320,Apuleius,Metamorphoses,miscellaneous,apuleius.metamorphoses.part.11.txt,4946,148,33.317567567567565,0.5135135135135135,7.175,12,0,2,457,6,92,4,29,11,7,35,19,0,119,168,0,9,2,0,10,12,22,13
321,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.1.txt,9802,370,26.47297297297297,0.5378378378378378,6.3573667711598745,43,1,35,1081,28,423,6,121,42,22,50,22,0,103,614,2,17,3,0,35,62,49,62
322,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.2.txt,9387,402,23.33084577114428,0.5472636815920398,6.182662538699691,70,0,36,996,22,363,6,82,46,19,26,23,0,106,603,0,43,7,0,33,42,22,63
323,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.3.txt,6018,235,25.595744680851062,0.5404255319148936,5.755102040816326,34,0,21,579,22,282,3,48,34,10,21,12,0,52,431,0,12,6,0,17,37,20,28
324,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.4.txt,5461,247,22.09311740890688,0.5546558704453441,6.23469387755102,24,0,9,538,14,251,0,49,30,12,14,12,5,53,379,0,24,2,0,13,35,13,41
325,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.5.txt,5684,246,23.077235772357724,0.5040650406504065,5.936507936507937,20,0,12,589,16,255,1,68,25,4,18,12,1,87,389,1,23,1,0,32,34,20,28
326,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.6.txt,7047,283,24.879858657243812,0.519434628975265,6.094170403587444,26,0,31,725,24,320,3,66,38,22,21,18,2,99,463,2,18,8,2,36,48,14,53
327,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.7.txt,4206,175,24.02857142857143,0.4857142857142857,6.068702290076335,15,0,9,462,19,177,5,43,23,17,24,12,0,53,280,0,14,0,0,29,31,22,33
328,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.8.txt,381,18,21.166666666666668,0.6111111111111112,6.875,1,0,0,36,1,7,0,2,4,0,1,1,0,6,33,0,5,0,0,1,0,4,1
329,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.9.txt,4936,206,23.941747572815533,0.529126213592233,5.587912087912088,21,0,17,523,14,206,2,52,29,6,20,14,0,51,315,0,16,3,0,23,22,19,31
330,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.10.txt,7099,311,22.82636655948553,0.5016077170418006,5.637931034482759,28,0,24,683,22,287,2,36,34,20,24,21,4,70,454,0,27,1,0,21,52,35,34
331,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.11.txt,4556,181,25.171270718232044,0.6243093922651933,6.197674418604652,20,0,14,530,20,194,3,41,29,5,21,11,0,86,287,1,9,7,0,26,45,17,32
332,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.12.txt,5402,196,27.54591836734694,0.6275510204081632,5.685,18,0,17,641,13,225,3,98,22,19,35,18,0,88,414,2,28,2,0,30,38,16,38
333,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.13.txt,8888,373,23.801608579088477,0.546916890080429,5.920265780730897,39,0,40,935,36,392,1,94,65,22,27,16,1,128,593,1,34,5,0,30,50,26,62
334,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.14.txt,4807,129,37.24031007751938,0.6744186046511628,6.111111111111111,28,1,23,630,15,228,2,72,44,16,22,27,1,47,333,2,26,1,0,14,53,14,42
335,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.15.txt,5597,232,24.120689655172413,0.5474137931034483,6.231638418079096,14,0,8,523,31,244,0,52,36,3,11,17,0,92,406,1,18,1,0,28,35,34,42
336,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.16.txt,5289,207,25.52657004830918,0.5458937198067633,5.868020304568528,23,0,12,598,14,244,2,43,18,9,20,16,0,63,361,3,26,2,0,27,43,14,35
337,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.17.txt,7845,300,26.13,0.5333333333333333,5.606177606177607,19,0,27,810,27,350,3,75,42,14,38,29,0,80,532,1,24,13,0,35,40,31,52
338,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.18.txt,4544,175,25.93142857142857,0.5828571428571429,6.3375,17,0,14,499,23,193,0,52,24,15,22,21,0,83,284,0,15,0,0,26,32,23,26
