,genre,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
anonymous.laudes_domini.txt,miscellaneous,913,42,21.73809524,0.357142857,8.772727273,0,0,0.00109529,0.094194962,0.00109529,0.006571742,0,0.007667032,0.009857612,0.006571742,0.00109529,0,0,0.031763417,0.020810515,0,0,0,0,0.004381161,0.003285871,0,0.007667032
catullus.carmina.64.txt,epic,2445,109,22.43119266,0.357798165,8.140350877,0.001226994,0,0,0.053169734,0.001635992,0.013087935,0.000408998,0.003271984,0.000817996,0.006134969,0.004498978,0,0.000817996,0.023721881,0.03190184,0,0,0,0,0.004907975,0.000817996,0.000408998,0.006543967
catullus.carmina.65_116.txt,elegy,4132,202,20.45544554,0.465346535,6.92481203,0.000726041,0,0.001210068,0.07696031,0.000484027,0.030251694,0.001452081,0.001452081,0.003630203,0.007744434,0.005566312,0.001936108,0.001936108,0.050822846,0.034607938,0,0.000484027,0.000726041,0,0.005324298,0.011616651,0.000242014,0.006534366
catullus.carmina1_63.txt,miscellaneous,6361,395,15.95949367,0.283544304,5.72,0.00157208,0,0.001257664,0.089136928,0.002043704,0.022166326,0.001729288,0.00235812,0.003772992,0.012891055,0.002672536,0.002515328,0.011476183,0.044804276,0.030655557,0.000157208,0.000471624,0.000314416,0,0.003772992,0.009589687,0.00157208,0.009275271
claudian.carmina_minora.txt,miscellaneous,10828,642,16.85202492,0.218068536,6.248677249,0.001200591,0,0.000554119,0.086165497,0.001385297,0.012837089,0.001108238,0.004155892,0.002493535,0.008127078,0.002955301,9.24E-05,0.001477651,0.01957887,0.031492427,0,0,0.000461766,0,0.003601773,0.004248245,0.000831178,0.002401182
claudian.de_bello_gildonico.txt,epic,3168,228,13.89035088,0.197368421,4.727272727,0.000631313,0,0,0.095643939,0.00094697,0.014204545,0.001893939,0.002525253,0.001262626,0.015151515,0.003156566,0,0.00094697,0.02114899,0.026515152,0,0,0,0,0.004419192,0.008207071,0.000631313,0.004103535
claudian.de_bello_gothico.txt,epic,4049,176,22.9375,0.25,7.015873016,0.000740924,0,0.000246975,0.096567054,0.000987898,0.011607804,0.00271672,0.00543344,0.002469746,0.005927389,0.004198568,0,0.001728822,0.01407755,0.028896024,0,0,0.000246975,0,0.003457644,0.007162262,0.000246975,0.003704618
claudian.de_consulatu_stilichonis.part.1.txt,epic,2296,117,19.62393162,0.282051282,5.211538462,0.00174216,0,0,0.086236934,0.00130662,0.013937282,0.00043554,0.00261324,0.00174216,0.008275261,0.00130662,0.00043554,0,0.016550523,0.025696864,0,0,0.00043554,0,0.00304878,0.005226481,0.00087108,0.003919861
claudian.de_consulatu_stilichonis.part.2.txt,epic,2904,136,21.35294118,0.389705882,6.554216867,0.001033058,0,0,0.085399449,0.00137741,0.013774105,0.00137741,0.005853994,0.004476584,0.0065427,0.003443526,0.000344353,0.000344353,0.019972452,0.023415978,0,0,0.000688705,0,0.002410468,0.002754821,0.000688705,0.0065427
claudian.de_consulatu_stilichonis.part.3.txt,epic,2386,119,20.05042017,0.352941176,6.737704918,0.002095557,0,0,0.0875943,0.000838223,0.018860017,0.000419111,0.004191115,0.000838223,0.005867561,0.003772003,0.000419111,0.001676446,0.014668902,0.031852473,0,0,0.000419111,0,0.004191115,0.007963118,0,0.001676446
claudian.de_raptu_proserpinae.part.1.txt,epic,1776,80,22.175,0.2875,9.34375,0,0,0,0.087274775,0.000563063,0.006756757,0.000563063,0.00731982,0.000563063,0.00731982,0.001126126,0,0.000563063,0.01295045,0.021959459,0,0,0,0,0.002815315,0.002815315,0.002815315,0
claudian.de_raptu_proserpinae.part.2.txt,epic,2493,125,19.944,0.104,5.363636364,0.002005616,0,0,0.088648215,0.000401123,0.010830325,0.001203369,0.001203369,0.000401123,0.004813478,0.000802246,0,0.002406739,0.017248295,0.024067389,0,0,0.000802246,0,0.003208985,0.003208985,0.000802246,0.000401123
claudian.de_raptu_proserpinae.part.3.txt,epic,2729,194,14.06185567,0.144329897,5.864864865,0.000732869,0,0,0.097471601,0.000366435,0.016123122,0.001465738,0.003664346,0.003297911,0.020520337,0.002931477,0,0.001465738,0.021253206,0.01832173,0,0,0.000732869,0,0.002931477,0.006229388,0.000366435,0.002931477
claudian.epithalamium_de_nuptiis_honorii_augusti.txt,miscellaneous,2204,142,15.43661972,0.218309859,4.731707317,0.001361162,0,0,0.082123412,0.002722323,0.0176951,0.000907441,0.003176044,0.000453721,0.009981851,0.003176044,0,0.000453721,0.0176951,0.023139746,0,0,0,0,0.003629764,0.003176044,0.001361162,0.001814882
claudian.in_consulatum_olybrii_et_probini.txt,miscellaneous,1699,79,21.49367089,0.303797468,7.518518519,0.000588582,0,0,0.078281342,0,0.012948793,0,0.003531489,0,0.002942908,0.002942908,0.000588582,0.002354326,0.014125956,0.040023543,0,0,0,0,0.001765745,0.004120071,0.000588582,0.001765745
claudian.in_eutropium.part.1.txt,epic,3105,192,16.125,0.197916667,5.170212766,0.001288245,0,0,0.095330113,0.001610306,0.015458937,0.002254428,0.003542673,0.002898551,0.019323671,0.001610306,0.000644122,0.000322061,0.014492754,0.029307568,0,0.000644122,0.000322061,0,0.006763285,0.005152979,0.001932367,0.003220612
claudian.in_eutropium.part.2.txt,epic,4098,250,16.368,0.248,5.602272727,0.002196193,0,0,0.085163494,0.00170815,0.014153245,0.002684236,0.005124451,0.001952172,0.010980966,0.002684236,0,0.000488043,0.015373353,0.032210835,0,0,0.000244021,0,0.004880429,0.003660322,0.000976086,0.00170815
claudian.in_rufinum.part.1.txt,epic,2434,125,19.416,0.208,7.371428571,0.000410846,0,0,0.096548891,0.001643385,0.011914544,0,0.004930156,0.001643385,0.005751849,0.002054232,0.000821693,0.000821693,0.016433854,0.027115859,0,0,0,0,0.001232539,0.006573541,0.000410846,0.001232539
claudian.in_rufinum.part.2.txt,epic,3322,208,15.88942308,0.211538462,6.428571429,0.002107164,0,0,0.08910295,0.000301023,0.014449127,0.001806141,0.005117399,0.00090307,0.011739916,0.002107164,0.000602047,0,0.020168573,0.033413606,0,0,0.000301023,0,0.005418423,0.003311258,0.000602047,0.001505117
claudian.panegyricus_de_quarto_consulatu_honorii_augusti.txt,miscellaneous,3974,230,17.26086957,0.2,5.231884058,0.000503271,0,0,0.086059386,0.002516356,0.011071968,0.000754907,0.003271263,0.001509814,0.009058883,0.003271263,0.000251636,0.000251636,0.027931555,0.026673377,0,0,0.000251636,0,0.004781077,0.006290891,0.000754907,0.002013085
claudian.panegyricus_de_sexto_consulatu_honorii_augusti.txt,miscellaneous,4167,190,21.93157895,0.3,7.893333333,0.000479962,0,0.000239981,0.090232781,0.001679866,0.011519078,0.001439885,0.003839693,0.001439885,0.00887929,0.002159827,0.000239981,0.000719942,0.021838253,0.028317735,0,0,0.000239981,0,0.005279578,0.003359731,0.000719942,0.003359731
claudian.panegyricus_de_tertio_consulatu_honorii_augusti.txt,miscellaneous,1384,56,24.67857143,0.25,6.714285714,0,0,0,0.088872832,0,0.00650289,0,0.001445087,0,0.003612717,0.001445087,0,0.002890173,0.026734104,0.036127168,0,0,0,0,0.00216763,0.005057803,0,0.00433526
claudian.panegyricus_dictus_manlio_theodoro_consuli.txt,miscellaneous,2158,109,19.7706422,0.266055046,5.813559322,0.002780352,0,0,0.088507878,0,0.009267841,0.000463392,0.005560704,0.002780352,0.008804449,0.003243744,0,0.000463392,0.021316033,0.021316033,0,0,0.000463392,0,0.006024096,0,0.000926784,0.002780352
dracontius.romulea.part.1.txt,epic,141,5,28,0.6,5.142857143,0,0,0,0.028368794,0,0.014184397,0,0.014184397,0,0,0.007092199,0,0.007092199,0.021276596,0.028368794,0,0,0,0,0,0,0,0.014184397
dracontius.romulea.part.10.txt,epic,3901,187,20.8342246,0.272727273,6.397058824,0,0,0.000512689,0.072032812,0.002050756,0.010253781,0.001794412,0.004357857,0.001281723,0.004357857,0.00281979,0.000256345,0.000512689,0.015637016,0.033581133,0,0,0,0,0.002050756,0.004357857,0.000256345,0.005126891
dracontius.romulea.part.2.txt,epic,1077,55,19.56363636,0.290909091,5.95,0,0,0,0.065923863,0.004642526,0.013927577,0.00185701,0.000928505,0.000928505,0.007428041,0.006499536,0.000928505,0.00371402,0.018570102,0.038997214,0,0,0,0,0.004642526,0.007428041,0,0.010213556
dracontius.romulea.part.3.txt,epic,128,5,25.6,0.2,5,0,0,0,0.15625,0,0,0,0.0078125,0,0,0.0078125,0,0,0.015625,0.0234375,0,0,0,0,0,0.0234375,0,0.0078125
dracontius.romulea.part.4.txt,epic,356,21,16.95238095,0.285714286,4.9,0,0,0,0.075842697,0,0.005617978,0.002808989,0.005617978,0,0.005617978,0.002808989,0,0,0.04494382,0.04494382,0,0,0,0,0,0.005617978,0,0.005617978
dracontius.romulea.part.5.txt,epic,2156,133,16.21052632,0.330827068,6.166666667,0.000463822,0,0.001391466,0.073747681,0.002782931,0.012987013,0.002782931,0.004174397,0.004638219,0.016697588,0.002782931,0.001391466,0.000927644,0.006493506,0.04406308,0,0,0,0,0.001855288,0.012059369,0,0.007884972
dracontius.romulea.part.6.txt,epic,761,27,28.14814815,0.333333333,5.363636364,0,0,0.00131406,0.077529566,0,0.017082786,0.002628121,0.002628121,0,0.00131406,0.00131406,0,0,0.015768725,0.038107753,0,0,0,0,0,0.00131406,0,0.003942181
dracontius.romulea.part.7.txt,epic,1035,29,35.68965517,0.448275862,6.416666667,0,0,0.000966184,0.087922705,0.003864734,0.011594203,0.000966184,0.000966184,0.000966184,0.000966184,0.003864734,0.001932367,0,0.011594203,0.039613527,0,0,0,0,0.001932367,0.005797101,0,0.006763285
dracontius.romulea.part.8.txt,epic,4263,194,21.9742268,0.360824742,5.650943396,0,0,0,0.070607553,0.000938306,0.007741027,0.003518649,0.002111189,0.00070373,0.005160685,0.003987802,0.000234577,0,0.013605442,0.038705137,0,0,0,0,0.001172883,0.006098991,0.000234577,0.003753225
dracontius.romulea.part.9.txt,epic,1532,67,22.86567164,0.402985075,5.114285714,0,0,0,0.097258486,0.000652742,0.013707572,0.002610966,0.001958225,0.000652742,0.009791123,0.001958225,0.000652742,0,0.01305483,0.047650131,0,0,0,0,0.002610966,0.016318538,0,0.003916449
ennius.annales.txt,epic,3487,73,47.64383562,0.383561644,22.96296296,0.000286779,0,0.000860338,0.082305707,0.000286779,0.012905076,0.001147118,0.003728133,0.002867795,0.001147118,0.001147118,0.000286779,0.003441354,0.028677947,0.037281331,0.000573559,0,0,0,0.008316605,0.004588471,0.001147118,0.002581015
ennodius.carmina.txt,miscellaneous,5221,382,13.66753927,0.340314136,4.727810651,0.000191534,0,0,0.039456043,0.001723808,0.015897338,0.004022218,0.005746026,0.00229841,0.003447615,0.001723808,0.000957671,0.000191534,0.015705803,0.034859222,0,0,0,0,0.002106876,0.004596821,0.000191534,0.004405286
horace.ars_poetica.txt,miscellaneous,3091,146,21.17123288,0.335616438,5.544117647,0.00032352,0,0.001617599,0.130378518,0.00097056,0.013587836,0.00129408,0.007117438,0.005176318,0.005823358,0.00129408,0.00064704,0.00097056,0.017793594,0.03008735,0,0.00032352,0.00032352,0,0.003235199,0.013264316,0,0.007440958
horace.carmen_saeculare.txt,miscellaneous,311,12,25.91666667,0.416666667,9,0.003215434,0,0,0.144694534,0,0.003215434,0,0.006430868,0.003215434,0,0,0,0.003215434,0.009646302,0.019292605,0,0,0,0,0,0.012861736,0,0.003215434
horace.epistles.txt,miscellaneous,9914,446,22.22869955,0.383408072,5.275735294,0.000706072,0,0.002319952,0.111761146,0.001613879,0.015432721,0.002118217,0.004841638,0.00554771,0.010389348,0.001613879,0.00121041,0.000201735,0.03136978,0.028142021,0,0.00040347,0.000201735,0,0.003126891,0.016340529,0.000504337,0.008674602
horace.epodes.txt,miscellaneous,3012,144,20.89583333,0.270833333,7.075,0.000996016,0,0.002988048,0.092629482,0.002324037,0.013612218,0.000664011,0.002988048,0.000664011,0.012616202,0.000996016,0.000332005,0.002988048,0.025564409,0.033200531,0,0,0.000664011,0,0,0.00498008,0.000664011,0.011288181
horace.odes.part.1.txt,miscellaneous,3976,196,20.25510204,0.285714286,6.882352941,0.001257545,0,0.002263581,0.100352113,0.001257545,0.006539235,0.002263581,0.0027666,0.002263581,0.010060362,0.001760563,0,0.003521127,0.030935614,0.025653924,0,0,0.000251509,0,0.001006036,0.008802817,0,0.003269618
horace.odes.part.2.txt,miscellaneous,2414,108,22.35185185,0.166666667,8.9,0.00041425,0,0.001657001,0.103148302,0.00041425,0.006628003,0.001242751,0.005385253,0.003314002,0.009113505,0.0008285,0,0.00041425,0.029411765,0.026512013,0,0,0.00041425,0,0.001242751,0.007870754,0.00041425,0.00041425
horace.odes.part.3.txt,miscellaneous,4392,196,22.20408163,0.25,7.230769231,0.001138434,0.000455373,0.000455373,0.101775956,0.000910747,0.009562842,0.00204918,0.00273224,0.00273224,0.005919854,0.000455373,0,0.002959927,0.023907104,0.028233151,0,0,0.000227687,0,0.00136612,0.010473588,0,0.001821494
horace.odes.part.4.txt,miscellaneous,2594,99,25.94949495,0.434343434,7.163934426,0.000385505,0,0.00077101,0.087124133,0.00154202,0.007324595,0.00077101,0.00616808,0.00154202,0.00385505,0.000385505,0,0.003469545,0.022744796,0.035080956,0,0,0,0,0.000385505,0.005011565,0,0.00308404
horace.satires.txt,miscellaneous,14263,884,16.09162896,0.2760181,5.3125,0.00189301,7.01E-05,0.003575685,0.093388488,0.002524013,0.029797378,0.001822898,0.004136577,0.004487135,0.015985417,0.002173456,0.000841338,0.001612564,0.036668303,0.030288158,0,0.000841338,0.000771226,0,0.004206689,0.012900512,0.001051672,0.011989063
italicus.ilias_latina.txt,epic,6608,343,19.26530612,0.262390671,8.038461538,0.001210654,0,0.000756659,0.112590799,0.001513317,0.017403148,0.001967312,0.002118644,0.001361985,0.00348063,0.002421308,0.000302663,0.001059322,0.012711864,0.045702179,0,0,0.000453995,0,0.004842615,0.002875303,0.001513317,0.00348063
juvenal.satires.txt,miscellaneous,25013,1004,24.7998008,0.408366534,6.220136519,0.001879023,0,0.002238836,0.110102747,0.002438732,0.024267381,0.001159397,0.006636549,0.003318274,0.01315316,0.004237796,0.000479751,0.000719626,0.016951185,0.031983369,4.00E-05,0.000679647,8.00E-05,4.00E-05,0.00303842,0.009754927,0.001639148,0.004837485
juvencus.historia_evangelica.part.1.txt,epic,4708,300,15.69,0.32,5.125,0.000637213,0,0,0.087723025,0.000637213,0.022727273,0.000212404,0.006796941,0.002124044,0.004460493,0.00191164,0.001062022,0.000424809,0.022090059,0.038020391,0,0,0.000424809,0,0.002124044,0.004885302,0.000424809,0.003610875
juvencus.historia_evangelica.part.2.txt,epic,5121,343,14.93002915,0.265306122,5.166666667,0.001171646,0,0.000585823,0.072446788,0.000976372,0.031048623,0.000390549,0.00449131,0.002733841,0.00449131,0.001171646,0.001171646,0,0.026752587,0.041788713,0,0,0.000390549,0,0.004686585,0.006639328,0.000195274,0.004881859
juvencus.historia_evangelica.part.3.txt,epic,4727,291,16.24398625,0.264604811,6.258064516,0.002961709,0,0.000211551,0.083774064,0.000846203,0.021789719,0.000423101,0.003807912,0.001692405,0.00317326,0.002327057,0.003384811,0.000423101,0.020943516,0.037232917,0,0.000211551,0,0,0.00634652,0.007192723,0.000846203,0.002750159
juvencus.historia_evangelica.part.4.txt,epic,5006,292,17.14383562,0.260273973,5.927835052,0.000998801,0,0.000599281,0.084298841,0.000799041,0.024970036,0.000399521,0.004994007,0.003795445,0.003196165,0.002397123,0.002796644,0.000399521,0.025769077,0.039352777,0,0.000399521,0.00019976,0,0.005793048,0.003995206,0.002197363,0.003595685
lucan.bellum_civile.part.1.txt,epic,4375,232,18.85775862,0.237068966,4.706666667,0.000457143,0,0.000228571,0.099657143,0.000685714,0.010514286,0.002057143,0.0048,0.001371429,0.008457143,0.0016,0.000685714,0.002742857,0.016685714,0.037257143,0,0,0,0,0.003657143,0.0064,0.000228571,0.0032
lucan.bellum_civile.part.10.txt,epic,3506,192,18.26041667,0.265625,5.236111111,0.001140901,0,0,0.093268682,0.000285225,0.016543069,0.001140901,0.00427838,0.001426127,0.002567028,0.001996577,0.000570451,0.000570451,0.019395322,0.04335425,0,0.000570451,0,0,0.004848831,0.003137479,0.000285225,0.003993155
lucan.bellum_civile.part.2.txt,epic,4643,269,17.26022305,0.204460967,4.859375,0.001938402,0,0,0.091535645,0.00215378,0.017230239,0.003446048,0.003876804,0.001938402,0.005815206,0.003661426,0.000430756,0.001938402,0.016368727,0.04070644,0,0,0.000215378,0,0.004953694,0.00538445,0.000215378,0.004953694
lucan.bellum_civile.part.3.txt,epic,4763,277,17.19494585,0.21299639,4.666666667,0.000839807,0,0,0.093638463,0.000629855,0.011967248,0.002099517,0.002309469,0.001469662,0.001469662,0.001049759,0.000629855,0.000419903,0.008398068,0.035061936,0,0,0,0.000209952,0.002939324,0.006718455,0.000839807,0.005458744
lucan.bellum_civile.part.4.txt,epic,5154,300,17.18,0.25,4.894117647,0.000582072,0,0.000194024,0.097012029,0.001164144,0.012029492,0.003492433,0.005626698,0.001164144,0.002910361,0.001940241,0.000582072,0.001358168,0.008537059,0.033566162,0,0,0,0,0.002910361,0.002522313,0.000388048,0.004850601
lucan.bellum_civile.part.5.txt,epic,5181,324,15.99074074,0.219135802,4.908045977,0.000386026,0,0.000386026,0.093225246,0.001158078,0.011580776,0.002316155,0.004246285,0.001737116,0.008685582,0.002123142,0.001158078,0.001158078,0.020845397,0.031268095,0,0,0,0,0.003667246,0.006369427,0.000193013,0.002316155
lucan.bellum_civile.part.6.txt,epic,5165,270,19.12962963,0.277777778,4.428571429,0.000580833,0,0.000387222,0.102032914,0.001161665,0.013359148,0.001548887,0.003678606,0.001742498,0.003097773,0.002516941,0.000580833,0.001355276,0.015101646,0.034656341,0,0,0.000193611,0,0.003097773,0.005227493,0.000193611,0.003484995
lucan.bellum_civile.part.7.txt,epic,5590,336,16.63392857,0.258928571,4.198347107,0.000536673,0,0,0.091949911,0.001073345,0.018067979,0.001431127,0.002862254,0.003041145,0.007692308,0.002146691,0.001788909,0.001788909,0.019677996,0.036851521,0,0,0,0,0.005187835,0.007513417,0.000894454,0.004293381
lucan.bellum_civile.part.8.txt,epic,5619,344,16.33430233,0.293604651,4.738095238,0.00071187,0,0.000177968,0.08862787,0.001245773,0.014949279,0.00071187,0.003025449,0.003203417,0.012279765,0.001601708,0.001423741,0.002313579,0.018152696,0.040398647,0,0,0.000177968,0,0.002491547,0.007652607,0.000533903,0.003559352
lucan.bellum_civile.part.9.txt,epic,7079,409,17.30317848,0.268948655,5.04109589,0.000565052,0,0.000141263,0.098177709,0.001553892,0.014126289,0.00098884,0.002118943,0.001412629,0.007769459,0.002542732,0.001130103,0.001695155,0.016386495,0.038847295,0,0,0.000282526,0,0.003531572,0.004802938,0.000706314,0.003249046
lucretius.de_rerum_natura.part.1.txt,epic,7253,254,28.55511811,0.645669291,7.238636364,0.003998346,0,0.001240866,0.114021784,0.001654488,0.01557976,0.001654488,0.004549841,0.004136219,0.003033228,0.003308976,0,0,0.017096374,0.058872191,0.000137874,0.001516614,0.001240866,0.000275748,0.007445195,0.011443541,0.000965118,0.006617951
lucretius.de_rerum_natura.part.2.txt,epic,7634,254,30.05511811,0.602362205,6.675105485,0.005501703,0,0.001702908,0.111605973,0.003798795,0.016374116,0.001440922,0.004060781,0.004584752,0.003012837,0.004322767,0,0.000261986,0.012313335,0.058946817,0,0.002750851,0.001309929,0.000130993,0.007335604,0.006025675,0.001964894,0.007728583
lucretius.de_rerum_natura.part.3.txt,epic,7410,259,28.61389961,0.494208494,7.415,0.003373819,0.000134953,0.002024291,0.128475034,0.002968961,0.019568151,0.001619433,0.003373819,0.00242915,0.00391363,0.005398111,0,0.000269906,0.020512821,0.056950067,0.000134953,0.001214575,0.001889339,0.000134953,0.009581646,0.009176788,0.000539811,0.009446694
lucretius.de_rerum_natura.part.4.txt,epic,8637,338,25.5591716,0.544378698,6.439597315,0.00613639,0,0.002894524,0.116012504,0.003589209,0.02338775,0.002199838,0.002315619,0.005325923,0.002547181,0.005904828,0,0,0.011925437,0.058237814,0.000115781,0.000810467,0.000578905,0,0.004978581,0.006252171,0.000694686,0.011346532
lucretius.de_rerum_natura.part.5.txt,epic,9514,353,26.95184136,0.473087819,7.211764706,0.005150305,0,0.001681732,0.124658398,0.002312382,0.015766239,0.001891949,0.003468573,0.003573681,0.004624764,0.003468573,0,0.000105108,0.009775068,0.05076729,0,0.00063065,0.000105108,0.000210217,0.005360521,0.004729872,0.000840866,0.008303553
lucretius.de_rerum_natura.part.6.txt,epic,8521,343,24.8425656,0.472303207,6.434108527,0.004107499,0.000234714,0.002112428,0.10832062,0.003872785,0.02159371,0.001760357,0.003051285,0.002347142,0.002933928,0.006337284,0,0,0.008449712,0.063255486,0.000117357,0.001056214,0.000352071,0.000234714,0.004342213,0.00528107,0.000704143,0.011031569
manilius.astronomicon.part.1.txt,epic,5874,225,26.07555556,0.417777778,7.022222222,0.003064351,0,0.000680967,0.121893088,0.001191692,0.013619339,0.000340483,0.003575077,0.003064351,0.001872659,0.008341845,0.000170242,0,0.009874021,0.061627511,0,0,0.000340483,0,0.005447736,0.003575077,0.000340483,0.003064351
manilius.astronomicon.part.2.txt,epic,6275,258,24.34883721,0.441860465,6.163522013,0.001593625,0,0.001593625,0.117609562,0.001752988,0.018964143,0.000159363,0.005099602,0.003346614,0.001434263,0.006055777,0.000159363,0,0.009721116,0.062151394,0,0.001115538,0.001752988,0.000159363,0.005577689,0.002868526,0.000159363,0.005099602
manilius.astronomicon.part.3.txt,epic,4475,185,24.2,0.443243243,6.415254237,0.002458101,0,0.000670391,0.106592179,0.003128492,0.020111732,0.001787709,0.007150838,0.003798883,0.000893855,0.003575419,0,0.000223464,0.00849162,0.068379888,0,0.000223464,0,0,0.003128492,0.005139665,0.000446927,0.006480447
manilius.astronomicon.part.4.txt,epic,6100,279,21.8781362,0.29390681,6.822429907,0.002295082,0,0.000491803,0.137868852,0.001639344,0.01,0.000163934,0.008196721,0.002459016,0.004098361,0.007704918,0,0,0.011967213,0.058360656,0,0.000327869,0.000491803,0,0.005901639,0.002131148,0.000327869,0.002622951
manilius.astronomicon.part.5.txt,epic,4696,198,23.73737374,0.323232323,8.168831169,0.001064736,0.000212947,0,0.13032368,0.001916525,0.014267462,0.000212947,0.004258944,0.000638842,0.001064736,0.008091993,0,0,0.007453152,0.062180579,0,0.000212947,0.001277683,0,0.004045997,0.00149063,0,0.002342419
martial.epigrams.part.1.txt,miscellaneous,3181,225,14.14222222,0.262222222,5.246575342,0.000314367,0,0.0009431,0.088965734,0.001886199,0.023891858,0.001886199,0.002829299,0.003772399,0.010374096,0.004086765,0.002829299,0.001571833,0.040553285,0.026721157,0,0.000314367,0,0,0.002514932,0.014146495,0.000314367,0.002829299
martial.epigrams.part.10.txt,miscellaneous,3415,247,13.84210526,0.267206478,4.82278481,0.000878477,0,0,0.083162518,0.000585652,0.019912152,0.002928258,0.003513909,0.000878477,0.014055637,0.002342606,0.000878477,0.001464129,0.041288433,0.026061493,0,0.000292826,0,0,0.002928258,0.008199122,0.000292826,0.004978038
martial.epigrams.part.11.txt,miscellaneous,3699,287,12.90243902,0.222996516,5.03,0.000540687,0,0.001081373,0.085969181,0.00243309,0.01865369,0.00162206,0.001351717,0.003784807,0.01135442,0.002703433,0.002703433,0.002703433,0.048121114,0.024871587,0,0,0,0,0.002973777,0.009462017,0.000540687,0.004325493
martial.epigrams.part.12.txt,miscellaneous,2427,168,14.44642857,0.255952381,4.983050847,0.000412031,0,0.000412031,0.094767202,0.003296251,0.01895344,0.001236094,0.002472188,0.005356407,0.010712814,0.002884219,0.001236094,0.000412031,0.043263288,0.025545941,0,0,0,0,0.001648125,0.010300783,0.001648125,0.005356407
martial.epigrams.part.13.txt,miscellaneous,1705,161,10.59006211,0.180124224,4.566666667,0.00058651,0,0,0.058651026,0.002346041,0.034604106,0.00058651,0.001759531,0.006451613,0.009384164,0.004692082,0.002346041,0.00058651,0.04340176,0.029912023,0,0,0,0,0.002346041,0.016422287,0.00058651,0.002932551
